pubmed	haspdf	year	journal
21454697	1	2011	J Biol Chem
21454708	1	2011	J Biol Chem
21454709	1	2011	J Biol Chem
21460210	1	2011	J Biol Chem
21460229	1	2011	J Biol Chem
21464123	1	2011	J Biol Chem
21464132	1	2011	J Biol Chem
21467034	1	2011	J Biol Chem
21467037	1	2011	J Biol Chem
21471197	1	2011	J Biol Chem
21471200	1	2011	J Biol Chem
21471207	1	2011	J Biol Chem
21471213	1	2011	J Biol Chem
21471216	1	2011	J Biol Chem
21471224	1	2011	J Biol Chem
21478148	1	2011	J Biol Chem
21478154	1	2011	J Biol Chem
21487011	1	2011	J Biol Chem
21487017	1	2011	J Biol Chem
21489985	1	2011	J Biol Chem
21489990	1	2011	J Biol Chem
21489993	1	2011	J Biol Chem
21493711	1	2011	J Biol Chem
21498514	1	2011	J Biol Chem
21502324	1	2011	J Biol Chem
21504899	1	2011	J Biol Chem
21504905	1	2011	J Biol Chem
21507940	1	2011	J Biol Chem
21507952	1	2011	J Biol Chem
21511949	1	2011	J Biol Chem
21515676	1	2011	J Biol Chem
21515682	1	2011	J Biol Chem
21518771	1	2011	J Biol Chem
21521687	1	2011	J Biol Chem
21521693	1	2011	J Biol Chem
21525005	1	2011	J Biol Chem
21527636	1	2011	J Biol Chem
21531726	1	2011	J Biol Chem
21536666	1	2011	J Biol Chem
21536682	1	2011	J Biol Chem
21540178	1	2011	J Biol Chem
21540183	1	2011	J Biol Chem
21540187	1	2011	J Biol Chem
21540188	1	2011	J Biol Chem
21543326	1	2011	J Biol Chem
21543328	1	2011	J Biol Chem
21543334	1	2011	J Biol Chem
21550971	1	2011	J Biol Chem
21555511	1	2011	J Biol Chem
21558275	1	2011	J Biol Chem
21558561	1	2011	J Biol Chem
21561868	1	2011	J Biol Chem
21566120	1	2011	J Biol Chem
21566131	1	2011	J Biol Chem
21566135	1	2011	J Biol Chem
21572048	1	2011	J Biol Chem
21576241	1	2011	J Biol Chem
21586565	1	2011	J Biol Chem
21592955	1	2011	J Biol Chem
21592972	1	2011	J Biol Chem
21596744	1	2011	J Biol Chem
21596747	1	2011	J Biol Chem
21602281	1	2011	J Biol Chem
21606493	1	2011	J Biol Chem
21610069	1	2011	J Biol Chem
21610079	1	2011	J Biol Chem
21613214	1	2011	J Biol Chem
21613215	1	2011	J Biol Chem
21613219	1	2011	J Biol Chem
21613229	1	2011	J Biol Chem
21622562	1	2011	J Biol Chem
21622566	1	2011	J Biol Chem
21622575	1	2011	J Biol Chem
21628453	1	2011	J Biol Chem
21628464	1	2011	J Biol Chem
21628469	1	2011	J Biol Chem
21632535	1	2011	J Biol Chem
21636574	1	2011	J Biol Chem
21636576	1	2011	J Biol Chem
21636577	1	2011	J Biol Chem
21636852	1	2011	J Biol Chem
21642435	1	2011	J Biol Chem
21646349	1	2011	J Biol Chem
21652694	1	2011	J Biol Chem
21652695	1	2011	J Biol Chem
21652705	1	2011	J Biol Chem
21652706	1	2011	J Biol Chem
21652711	1	2011	J Biol Chem
21652717	1	2011	J Biol Chem
21652719	1	2011	J Biol Chem
21652723	1	2011	J Biol Chem
21659505	1	2011	J Biol Chem
21659515	1	2011	J Biol Chem
21665949	1	2011	J Biol Chem
21665950	1	2011	J Biol Chem
21665954	1	2011	J Biol Chem
21669876	1	2011	J Biol Chem
21669879	1	2011	J Biol Chem
21673108	1	2011	J Biol Chem
21673112	1	2011	J Biol Chem
21680734	1	2011	J Biol Chem
21690090	1	2011	J Biol Chem
21690093	1	2011	J Biol Chem
21693707	1	2011	J Biol Chem
21693708	1	2011	J Biol Chem
21697081	1	2011	J Biol Chem
21697088	1	2011	J Biol Chem
21700704	1	2011	J Biol Chem
21700708	1	2011	J Biol Chem
21700709	1	2011	J Biol Chem
21705317	1	2011	J Biol Chem
21705333	1	2011	J Biol Chem
21705336	1	2011	J Biol Chem
21705796	1	2011	J Biol Chem
21708950	1	2011	J Biol Chem
21712384	1	2011	J Biol Chem
21712389	1	2011	J Biol Chem
21715323	1	2011	J Biol Chem
21715333	1	2011	J Biol Chem
21715335	1	2011	J Biol Chem
21715336	1	2011	J Biol Chem
21719703	1	2011	J Biol Chem
21719704	1	2011	J Biol Chem
21724846	1	2011	J Biol Chem
21724852	1	2011	J Biol Chem
21730055	1	2011	J Biol Chem
21733846	1	2011	J Biol Chem
21733849	1	2011	J Biol Chem
21733850	1	2011	J Biol Chem
21733851	1	2011	J Biol Chem
21737451	1	2011	J Biol Chem
21737454	1	2011	J Biol Chem
21757687	1	2011	J Biol Chem
21757726	1	2011	J Biol Chem
21757730	1	2011	J Biol Chem
21757749	1	2011	J Biol Chem
21757756	1	2011	J Biol Chem
21757760	1	2011	J Biol Chem
21768092	1	2011	J Biol Chem
21768104	1	2011	J Biol Chem
21768109	1	2011	J Biol Chem
21768648	1	2011	J Biol Chem
21771785	1	2011	J Biol Chem
21771792	1	2011	J Biol Chem
21771794	1	2011	J Biol Chem
21775438	1	2011	J Biol Chem
21778228	1	2011	J Biol Chem
21784844	1	2011	J Biol Chem
21784849	1	2011	J Biol Chem
21784854	1	2011	J Biol Chem
21784858	1	2011	J Biol Chem
21795680	1	2011	J Biol Chem
21795681	1	2011	J Biol Chem
21795692	1	2011	J Biol Chem
21795695	1	2011	J Biol Chem
21795710	1	2011	J Biol Chem
21795715	1	2011	J Biol Chem
21799013	1	2011	J Biol Chem
21808061	1	2011	J Biol Chem
21808063	1	2011	J Biol Chem
21813650	1	2011	J Biol Chem
21828051	1	2011	J Biol Chem
21828053	1	2011	J Biol Chem
21832054	1	2011	J Biol Chem
21832056	1	2011	J Biol Chem
21832073	1	2011	J Biol Chem
21832087	1	2011	J Biol Chem
21832090	1	2011	J Biol Chem
21835919	1	2011	J Biol Chem
21835925	1	2011	J Biol Chem
21840998	1	2011	J Biol Chem
21840999	1	2011	J Biol Chem
21841002	1	2011	J Biol Chem
21846719	1	2011	J Biol Chem
21846727	1	2011	J Biol Chem
21849499	1	2011	J Biol Chem
21849507	1	2011	J Biol Chem
21849508	1	2011	J Biol Chem
21852231	1	2011	J Biol Chem
21859714	1	2011	J Biol Chem
21862579	1	2011	J Biol Chem
21862583	1	2011	J Biol Chem
21862590	1	2011	J Biol Chem
21868379	1	2011	J Biol Chem
21873421	1	2011	J Biol Chem
21873424	1	2011	J Biol Chem
21873433	1	2011	J Biol Chem
21873652	1	2011	J Biol Chem
21878621	1	2011	J Biol Chem
21878643	1	2011	J Biol Chem
21880713	1	2011	J Biol Chem
21880721	1	2011	J Biol Chem
21880726	1	2011	J Biol Chem
21880732	1	2011	J Biol Chem
21880733	1	2011	J Biol Chem
21880736	1	2011	J Biol Chem
21880741	1	2011	J Biol Chem
21890625	1	2011	J Biol Chem
21890638	1	2011	J Biol Chem
21900236	1	2011	J Biol Chem
21900251	1	2011	J Biol Chem
21903576	1	2011	J Biol Chem
21903578	1	2011	J Biol Chem
21908604	1	2011	J Biol Chem
21908619	1	2011	J Biol Chem
21911487	1	2011	J Biol Chem
21911489	1	2011	J Biol Chem
21911492	1	2011	J Biol Chem
21914800	1	2011	J Biol Chem
21917917	1	2011	J Biol Chem
21918225	1	2011	J Biol Chem
21921030	1	2011	J Biol Chem
21921034	1	2011	J Biol Chem
21926429	1	2011	J Biol Chem
21930693	1	2011	J Biol Chem
21930712	1	2011	J Biol Chem
21930713	1	2011	J Biol Chem
21931165	1	2011	J Biol Chem
21941003	1	2011	J Biol Chem
21949120	1	2011	J Biol Chem
21949185	1	2011	J Biol Chem
21949239	1	2011	J Biol Chem
21953459	1	2011	J Biol Chem
21965663	1	2011	J Biol Chem
21965674	1	2011	J Biol Chem
21965678	1	2011	J Biol Chem
21965681	1	2011	J Biol Chem
21969364	1	2011	J Biol Chem
21969371	1	2011	J Biol Chem
21969379	1	2011	J Biol Chem
21971047	1	2011	J Biol Chem
21971051	1	2011	J Biol Chem
21976681	1	2011	J Biol Chem
21984831	1	2011	J Biol Chem
21984834	1	2011	J Biol Chem
21987573	1	2011	J Biol Chem
21990361	1	2011	J Biol Chem
21990364	1	2011	J Biol Chem
21990365	1	2011	J Biol Chem
21994938	1	2011	J Biol Chem
21994940	1	2011	J Biol Chem
21998302	1	2011	J Biol Chem
22002055	1	2011	J Biol Chem
22002056	1	2011	J Biol Chem
22002063	1	2011	J Biol Chem
22002247	1	2011	J Biol Chem
22006928	1	2011	J Biol Chem
22009741	1	2011	J Biol Chem
22009748	1	2011	J Biol Chem
22013069	1	2011	J Biol Chem
22016385	1	2011	J Biol Chem
22016386	1	2011	J Biol Chem
22016388	1	2011	J Biol Chem
22016391	1	2011	J Biol Chem
22021037	1	2011	J Biol Chem
22021075	1	2011	J Biol Chem
22025612	1	2011	J Biol Chem
22025619	1	2011	J Biol Chem
22027820	1	2011	J Biol Chem
22027832	1	2011	J Biol Chem
22027834	1	2011	J Biol Chem
22027838	1	2011	J Biol Chem
22030390	1	2011	J Biol Chem
22030398	1	2011	J Biol Chem
22033929	1	2011	J Biol Chem
22033930	1	2011	J Biol Chem
22033933	1	2011	J Biol Chem
22033934	1	2011	J Biol Chem
22039052	1	2012	J Biol Chem
22041900	1	2011	J Biol Chem
22049073	1	2011	J Biol Chem
22049077	1	2011	J Biol Chem
22049084	1	2012	J Biol Chem
22057269	1	2011	J Biol Chem
22057276	1	2011	J Biol Chem
22065572	1	2011	J Biol Chem
22069334	1	2011	J Biol Chem
22072713	1	2011	J Biol Chem
22072714	1	2012	J Biol Chem
22081609	1	2012	J Biol Chem
22081610	1	2011	J Biol Chem
22081627	1	2011	J Biol Chem
22084234	1	2012	J Biol Chem
22084235	1	2012	J Biol Chem
22084236	1	2012	J Biol Chem
22084248	1	2012	J Biol Chem
22086914	1	2012	J Biol Chem
22086915	1	2012	J Biol Chem
22086916	1	2011	J Biol Chem
22086924	1	2012	J Biol Chem
22094460	1	2012	J Biol Chem
22094462	1	2012	J Biol Chem
22102288	1	2012	J Biol Chem
22110129	1	2012	J Biol Chem
22110132	1	2012	J Biol Chem
22110141	1	2012	J Biol Chem
22117063	1	2012	J Biol Chem
22123816	1	2012	J Biol Chem
22123818	1	2012	J Biol Chem
22123819	1	2012	J Biol Chem
22123828	1	2012	J Biol Chem
22128168	1	2012	J Biol Chem
22128176	1	2012	J Biol Chem
22128184	1	2012	J Biol Chem
22128191	1	2012	J Biol Chem
22130674	1	2012	J Biol Chem
22134919	1	2012	J Biol Chem
22134920	1	2012	J Biol Chem
22134922	1	2012	J Biol Chem
22139840	1	2012	J Biol Chem
22144675	1	2012	J Biol Chem
22144676	1	2012	J Biol Chem
22144677	1	2012	J Biol Chem
22144682	1	2012	J Biol Chem
22147702	1	2012	J Biol Chem
22147703	1	2012	J Biol Chem
22157009	1	2012	J Biol Chem
22157752	1	2012	J Biol Chem
22157755	1	2012	J Biol Chem
22157757	1	2012	J Biol Chem
22158614	1	2012	J Biol Chem
22158867	1	2012	J Biol Chem
22167182	1	2012	J Biol Chem
22167186	1	2012	J Biol Chem
22167187	1	2012	J Biol Chem
22167193	1	2012	J Biol Chem
22167198	1	2012	J Biol Chem
22170065	1	2012	J Biol Chem
22174410	1	2012	J Biol Chem
22179605	1	2012	J Biol Chem
22184106	1	2012	J Biol Chem
22184108	1	2012	J Biol Chem
22187428	1	2012	J Biol Chem
22187431	1	2012	J Biol Chem
22187435	1	2012	J Biol Chem
22187438	1	2012	J Biol Chem
22190682	1	2012	J Biol Chem
22194593	1	2012	J Biol Chem
22194610	1	2012	J Biol Chem
22205701	1	2012	J Biol Chem
22207760	1	2012	J Biol Chem
22207761	1	2012	J Biol Chem
22210777	1	2012	J Biol Chem
22215667	1	2012	J Biol Chem
22215680	1	2012	J Biol Chem
22219181	1	2012	J Biol Chem
22219191	1	2012	J Biol Chem
22219198	1	2012	J Biol Chem
22223639	1	2012	J Biol Chem
22223652	1	2012	J Biol Chem
22228769	1	2012	J Biol Chem
22232550	1	2012	J Biol Chem
22232553	1	2012	J Biol Chem
22232554	1	2012	J Biol Chem
22232556	1	2012	J Biol Chem
22235111	1	2012	J Biol Chem
22235116	1	2012	J Biol Chem
22241473	1	2012	J Biol Chem
22247557	1	2012	J Biol Chem
22262831	1	2012	J Biol Chem
22267725	1	2012	J Biol Chem
22267726	1	2012	J Biol Chem
22270369	1	2012	J Biol Chem
22275352	1	2012	J Biol Chem
22275361	1	2012	J Biol Chem
22275362	1	2012	J Biol Chem
22282499	1	2012	J Biol Chem
22291021	1	2012	J Biol Chem
22291024	1	2012	J Biol Chem
22294690	1	2012	J Biol Chem
22294697	1	2012	J Biol Chem
22298771	1	2012	J Biol Chem
22298775	1	2012	J Biol Chem
22308025	1	2012	J Biol Chem
22308027	1	2012	J Biol Chem
22311972	1	2012	J Biol Chem
22311982	1	2012	J Biol Chem
22311985	1	2012	J Biol Chem
22315219	1	2012	J Biol Chem
22315228	1	2012	J Biol Chem
22318729	1	2012	J Biol Chem
22334678	1	2012	J Biol Chem
22334704	1	2012	J Biol Chem
22337877	1	2012	J Biol Chem
22337885	1	2012	J Biol Chem
22351753	1	2012	J Biol Chem
22351759	1	2012	J Biol Chem
22351764	1	2012	J Biol Chem
22351765	1	2012	J Biol Chem
22351773	1	2012	J Biol Chem
22354965	1	2012	J Biol Chem
22354966	1	2012	J Biol Chem
22362769	1	2012	J Biol Chem
22362777	1	2012	J Biol Chem
22362781	1	2012	J Biol Chem
22367205	1	2012	J Biol Chem
22367208	1	2012	J Biol Chem
22371490	1	2012	J Biol Chem
22371502	1	2012	J Biol Chem
22375002	1	2012	J Biol Chem
22375006	1	2012	J Biol Chem
22375007	1	2012	J Biol Chem
22378787	1	2012	J Biol Chem
22383525	1	2012	J Biol Chem
22383528	1	2012	J Biol Chem
22389493	1	2012	J Biol Chem
22389508	1	2012	J Biol Chem
22393047	1	2012	J Biol Chem
22393058	1	2012	J Biol Chem
22393061	1	2012	J Biol Chem
22393062	1	2012	J Biol Chem
22396530	1	2012	J Biol Chem
22396532	1	2012	J Biol Chem
22396548	1	2012	J Biol Chem
22396549	1	2012	J Biol Chem
22399288	1	2012	J Biol Chem
22399299	1	2012	J Biol Chem
22399301	1	2012	J Biol Chem
22403399	1	2012	J Biol Chem
22411990	1	2012	J Biol Chem
22418431	1	2012	J Biol Chem
22418434	1	2012	J Biol Chem
22418440	1	2012	J Biol Chem
22427655	1	2012	J Biol Chem
22427664	1	2012	J Biol Chem
22427671	1	2012	J Biol Chem
22431726	1	2012	J Biol Chem
22433854	1	2012	J Biol Chem
22433866	1	2012	J Biol Chem
22433869	1	2012	J Biol Chem
22437831	1	2012	J Biol Chem
22442142	1	2012	J Biol Chem
22442145	1	2012	J Biol Chem
22447932	1	2012	J Biol Chem
22451653	1	2012	J Biol Chem
22451654	1	2012	J Biol Chem
22451661	1	2012	J Biol Chem
22451662	1	2012	J Biol Chem
22451664	1	2012	J Biol Chem
22451674	1	2012	J Biol Chem
22451679	1	2012	J Biol Chem
22453923	1	2012	J Biol Chem
22457354	1	2012	J Biol Chem
22461621	1	2012	J Biol Chem
22461625	1	2012	J Biol Chem
22461627	1	2012	J Biol Chem
22467869	1	2012	J Biol Chem
22474282	1	2012	J Biol Chem
22474325	1	2012	J Biol Chem
22474336	1	2012	J Biol Chem
22493287	1	2012	J Biol Chem
22493442	1	2012	J Biol Chem
22493480	1	2012	J Biol Chem
22493482	1	2012	J Biol Chem
22493483	1	2012	J Biol Chem
22493484	1	2012	J Biol Chem
22493487	1	2012	J Biol Chem
22493495	1	2012	J Biol Chem
22493499	1	2012	J Biol Chem
22493501	1	2012	J Biol Chem
22493506	1	2012	J Biol Chem
22496368	1	2012	J Biol Chem
22496444	1	2012	J Biol Chem
22500017	1	2012	J Biol Chem
22500026	1	2012	J Biol Chem
22500027	1	2012	J Biol Chem
22505716	1	2012	J Biol Chem
22511754	1	2012	J Biol Chem
22511759	1	2012	J Biol Chem
22511764	1	2012	J Biol Chem
22511767	1	2012	J Biol Chem
22511778	1	2012	J Biol Chem
22511781	1	2012	J Biol Chem
22511790	1	2012	J Biol Chem
22514272	1	2012	J Biol Chem
22518836	1	2012	J Biol Chem
22518842	1	2012	J Biol Chem
22523073	1	2012	J Biol Chem
22528483	1	2012	J Biol Chem
22532565	1	2012	J Biol Chem
22532570	1	2012	J Biol Chem
22535952	1	2012	J Biol Chem
22535958	1	2012	J Biol Chem
22535963	1	2012	J Biol Chem
22535965	1	2012	J Biol Chem
22539346	1	2012	J Biol Chem
22539351	1	2012	J Biol Chem
22539352	1	2012	J Biol Chem
22544735	1	2012	J Biol Chem
22544749	1	2012	J Biol Chem
22544752	1	2012	J Biol Chem
22544753	1	2012	J Biol Chem
22544756	1	2012	J Biol Chem
22547058	1	2012	J Biol Chem
22547066	1	2012	J Biol Chem
22547067	1	2012	J Biol Chem
22549777	1	2012	J Biol Chem
22549778	1	2012	J Biol Chem
22549882	1	2012	J Biol Chem
22553199	1	2012	J Biol Chem
22556408	1	2012	J Biol Chem
22556411	1	2012	J Biol Chem
22556414	1	2012	J Biol Chem
22556421	1	2012	J Biol Chem
22556422	1	2012	J Biol Chem
22556427	1	2012	J Biol Chem
22563077	1	2012	J Biol Chem
22563100	1	2012	J Biol Chem
22566699	1	2012	J Biol Chem
22566700	1	2012	J Biol Chem
22570473	1	2012	J Biol Chem
22570483	1	2012	J Biol Chem
22570488	1	2012	J Biol Chem
22573328	1	2012	J Biol Chem
22573331	1	2012	J Biol Chem
22577135	1	2012	J Biol Chem
22577143	1	2012	J Biol Chem
22582393	1	2012	J Biol Chem
22584571	1	2012	J Biol Chem
22584574	1	2012	J Biol Chem
22584578	1	2012	J Biol Chem
22589535	1	2012	J Biol Chem
22589540	1	2012	J Biol Chem
22589547	1	2012	J Biol Chem
22589549	1	2012	J Biol Chem
22605335	1	2012	J Biol Chem
22605343	1	2012	J Biol Chem
22610093	1	2012	J Biol Chem
22613712	1	2012	J Biol Chem
22613723	1	2012	J Biol Chem
22619170	1	2012	J Biol Chem
22619174	1	2012	J Biol Chem
22619176	1	2012	J Biol Chem
22621923	1	2012	J Biol Chem
22621924	1	2012	J Biol Chem
22621927	1	2012	J Biol Chem
22621930	1	2012	J Biol Chem
22628545	1	2012	J Biol Chem
22628551	1	2012	J Biol Chem
22637474	1	2012	J Biol Chem
22637476	1	2012	J Biol Chem
22637477	1	2012	J Biol Chem
22637576	1	2012	J Biol Chem
22645127	1	2012	J Biol Chem
22645137	1	2012	J Biol Chem
22645141	1	2012	J Biol Chem
22645143	1	2012	J Biol Chem
22645146	1	2012	J Biol Chem
22654110	1	2012	J Biol Chem
22661717	1	2012	J Biol Chem
22661719	1	2012	J Biol Chem
22665480	1	2012	J Biol Chem
22665481	1	2012	J Biol Chem
22665486	1	2012	J Biol Chem
22669945	1	2012	J Biol Chem
22669977	1	2012	J Biol Chem
22685295	1	2012	J Biol Chem
22689574	1	2012	J Biol Chem
22692204	1	2012	J Biol Chem
22692205	1	2012	J Biol Chem
22692209	1	2012	J Biol Chem
22692213	1	2012	J Biol Chem
22692216	1	2012	J Biol Chem
22696220	1	2012	J Biol Chem
22707723	1	2012	J Biol Chem
22715095	1	2012	J Biol Chem
22715101	1	2012	J Biol Chem
22718760	1	2012	J Biol Chem
22722930	1	2012	J Biol Chem
22722941	1	2012	J Biol Chem
22730319	1	2012	J Biol Chem
22730381	1	2012	J Biol Chem
22736760	1	2012	J Biol Chem
22736769	1	2012	J Biol Chem
22736770	1	2012	J Biol Chem
22753408	1	2012	J Biol Chem
22753410	1	2012	J Biol Chem
22753411	1	2012	J Biol Chem
22761414	1	2012	J Biol Chem
22761415	1	2012	J Biol Chem
22761422	1	2012	J Biol Chem
22761423	1	2012	J Biol Chem
22761424	1	2012	J Biol Chem
22761429	1	2012	J Biol Chem
22761431	1	2012	J Biol Chem
22761446	1	2012	J Biol Chem
22761447	1	2012	J Biol Chem
22761448	1	2012	J Biol Chem
22767605	1	2012	J Biol Chem
22773831	1	2012	J Biol Chem
22773835	1	2012	J Biol Chem
22773843	1	2012	J Biol Chem
22773877	1	2012	J Biol Chem
22778252	1	2012	J Biol Chem
22778257	1	2012	J Biol Chem
22778266	1	2012	J Biol Chem
22778271	1	2012	J Biol Chem
22782894	1	2012	J Biol Chem
22782896	1	2012	J Biol Chem
22782898	1	2012	J Biol Chem
22787147	1	2012	J Biol Chem
22787151	1	2012	J Biol Chem
22791713	1	2012	J Biol Chem
22798068	1	2012	J Biol Chem
22798071	1	2012	J Biol Chem
22798074	1	2012	J Biol Chem
22815472	1	2012	J Biol Chem
22815483	1	2012	J Biol Chem
22815484	1	2012	J Biol Chem
22822065	1	2012	J Biol Chem
22833670	1	2012	J Biol Chem
22833677	1	2012	J Biol Chem
22833682	1	2012	J Biol Chem
22843687	1	2012	J Biol Chem
22847001	1	2012	J Biol Chem
22847002	1	2012	J Biol Chem
22851168	1	2012	J Biol Chem
22851176	1	2012	J Biol Chem
22851180	1	2012	J Biol Chem
22854956	1	2012	J Biol Chem
22854957	1	2012	J Biol Chem
22854958	1	2012	J Biol Chem
22854966	1	2012	J Biol Chem
22859298	1	2012	J Biol Chem
22859305	1	2012	J Biol Chem
22859306	1	2012	J Biol Chem
22859307	1	2012	J Biol Chem
22865855	1	2012	J Biol Chem
22865856	1	2012	J Biol Chem
22865857	1	2012	J Biol Chem
22865881	1	2012	J Biol Chem
22869368	1	2012	J Biol Chem
22869374	1	2012	J Biol Chem
22872646	1	2012	J Biol Chem
22879594	1	2012	J Biol Chem
22891245	1	2012	J Biol Chem
22893709	1	2012	J Biol Chem
22896699	1	2012	J Biol Chem
22896705	1	2012	J Biol Chem
22898818	1	2012	J Biol Chem
22898819	1	2012	J Biol Chem
22902624	1	2012	J Biol Chem
22902781	1	2012	J Biol Chem
22904320	1	2012	J Biol Chem
22904329	1	2012	J Biol Chem
22908220	1	2012	J Biol Chem
22908234	1	2012	J Biol Chem
22910913	1	2012	J Biol Chem
22918830	1	2012	J Biol Chem
22923612	1	2012	J Biol Chem
22923615	1	2012	J Biol Chem
22927440	1	2012	J Biol Chem
22930750	1	2012	J Biol Chem
22930757	1	2012	J Biol Chem
22936798	1	2012	J Biol Chem
22936800	1	2012	J Biol Chem
22936802	1	2012	J Biol Chem
22936805	1	2012	J Biol Chem
22948144	1	2012	J Biol Chem
22948149	1	2012	J Biol Chem
22952227	1	2012	J Biol Chem
22952234	1	2012	J Biol Chem
22952235	1	2012	J Biol Chem
22955271	1	2012	J Biol Chem
22955282	1	2012	J Biol Chem
22969086	1	2012	J Biol Chem
22977234	1	2012	J Biol Chem
22977235	1	2012	J Biol Chem
22977254	1	2012	J Biol Chem
22988240	1	2012	J Biol Chem
22988253	1	2012	J Biol Chem
22992738	1	2012	J Biol Chem
22992746	1	2012	J Biol Chem
22992748	1	2012	J Biol Chem
22992773	1	2012	J Biol Chem
22995913	1	2012	J Biol Chem
22995915	1	2012	J Biol Chem
23002235	1	2012	J Biol Chem
23007396	1	2012	J Biol Chem
23007397	1	2012	J Biol Chem
23019327	1	2012	J Biol Chem
23019328	1	2012	J Biol Chem
23019333	1	2012	J Biol Chem
23019336	1	2012	J Biol Chem
23019340	1	2012	J Biol Chem
23035120	1	2012	J Biol Chem
23035126	1	2012	J Biol Chem
23038251	1	2012	J Biol Chem
23038256	1	2012	J Biol Chem
23038263	1	2012	J Biol Chem
23043106	1	2012	J Biol Chem
23048029	1	2012	J Biol Chem
23048031	1	2012	J Biol Chem
23060436	1	2012	J Biol Chem
23060443	1	2012	J Biol Chem
23060451	1	2012	J Biol Chem
23060452	1	2012	J Biol Chem
23066015	1	2012	J Biol Chem
23066016	1	2012	J Biol Chem
23066022	1	2012	J Biol Chem
23066031	1	2012	J Biol Chem
23071113	1	2012	J Biol Chem
23074222	1	2012	J Biol Chem
23074225	1	2012	J Biol Chem
23074226	1	2012	J Biol Chem
23076146	1	2012	J Biol Chem
23076152	1	2012	J Biol Chem
23086929	1	2012	J Biol Chem
23086930	1	2012	J Biol Chem
23086932	1	2012	J Biol Chem
23086935	1	2012	J Biol Chem
23086953	1	2012	J Biol Chem
23091050	1	2012	J Biol Chem
23095746	1	2012	J Biol Chem
23095749	1	2012	J Biol Chem
23095756	1	2012	J Biol Chem
23105095	1	2013	J Biol Chem
23105101	1	2012	J Biol Chem
23105104	1	2012	J Biol Chem
23105117	1	2012	J Biol Chem
23109343	1	2012	J Biol Chem
23112047	1	2012	J Biol Chem
23115246	1	2012	J Biol Chem
23118226	1	2012	J Biol Chem
23118230	1	2013	J Biol Chem
23129765	1	2012	J Biol Chem
23135277	1	2013	J Biol Chem
23135279	1	2012	J Biol Chem
23139414	1	2012	J Biol Chem
23144462	1	2012	J Biol Chem
23148214	1	2013	J Biol Chem
23148217	1	2012	J Biol Chem
23152496	1	2013	J Biol Chem
23152498	1	2013	J Biol Chem
23155049	1	2013	J Biol Chem
23172227	1	2013	J Biol Chem
23179947	1	2013	J Biol Chem
23184933	1	2013	J Biol Chem
23184935	1	2013	J Biol Chem
23184938	1	2013	J Biol Chem
23184943	1	2013	J Biol Chem
23184950	1	2013	J Biol Chem
23184952	1	2013	J Biol Chem
23192339	1	2013	J Biol Chem
23192345	1	2013	J Biol Chem
23204526	1	2013	J Biol Chem
23209284	1	2013	J Biol Chem
23209286	1	2013	J Biol Chem
23209296	1	2013	J Biol Chem
23223235	1	2013	J Biol Chem
23223237	1	2013	J Biol Chem
23223239	1	2013	J Biol Chem
23223443	1	2013	J Biol Chem
23223449	1	2013	J Biol Chem
23229549	1	2013	J Biol Chem
23239880	1	2013	J Biol Chem
23250757	1	2013	J Biol Chem
23255596	1	2013	J Biol Chem
23255603	1	2013	J Biol Chem
23255610	1	2013	J Biol Chem
23258544	1	2013	J Biol Chem
23264626	1	2013	J Biol Chem
23264627	1	2013	J Biol Chem
23264633	1	2013	J Biol Chem
23266827	1	2013	J Biol Chem
23269668	1	2013	J Biol Chem
23269685	1	2013	J Biol Chem
23269686	1	2013	J Biol Chem
23271741	1	2013	J Biol Chem
23271751	1	2013	J Biol Chem
23275340	1	2013	J Biol Chem
23275341	1	2013	J Biol Chem
23275342	1	2013	J Biol Chem
23275380	1	2013	J Biol Chem
23281477	1	2013	J Biol Chem
23283968	1	2013	J Biol Chem
23283970	1	2013	J Biol Chem
23283977	1	2013	J Biol Chem
23288842	1	2013	J Biol Chem
23288843	1	2013	J Biol Chem
23288846	1	2013	J Biol Chem
23288848	1	2013	J Biol Chem
23293020	1	2013	J Biol Chem
23293022	1	2013	J Biol Chem
23293024	1	2013	J Biol Chem
